,source,url,claim,ind_claim,jaccard_similarity,cosine_similarity,embedding_based_similarity,id
439,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
","If you have a runny nose and sputum, you have a common cold",0.02564102564102564,0.0,0.7573942665957234,235
440,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.21428571428571427,0.18443191662261305,0.8486662103346059,215
441,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.875,1.0000000000000002,1.0000000474249038,215
442,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.05263157894736842,0.0,0.4810160499376835,215
443,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.05,0.06655924660794856,0.5779724257356296,215
444,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.041666666666666664,0.0,0.4193944531588315,215
445,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.058823529411764705,0.0,0.36496848757481803,215
446,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.0625,0.0,0.5094459150122639,215
447,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.06666666666666667,0.0,0.4228546458071673,215
448,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.05263157894736842,0.0,0.5071607586179561,215
449,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
","Coronavirus pneumonia is a dry cough with no runny nose.""",0.05128205128205128,0.0774651573979728,0.7611398322915801,215
450,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.047619047619047616,0.0,0.5345624732119187,302
451,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.05263157894736842,0.0,0.4810160394673846,302
452,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.9230769230769231,1.0000000000000002,1.000000032827572,302
453,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.04,0.048185057524899266,0.6725078319739708,302
454,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.034482758620689655,0.0,0.7353670516252342,302
455,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.09523809523809523,0.0,0.6775252683543648,302
456,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.047619047619047616,0.05355095314996731,0.7071498353989796,302
457,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.10526315789473684,0.050656087645095244,0.6726429280668289,302
458,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.041666666666666664,0.0,0.6349524525773997,302
459,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
",This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.” ,0.06976744186046512,0.027393828169573545,0.6894421027961858,302
460,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.15789473684210525,0.0,0.560542872837722,233
461,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.05263157894736842,0.0,0.4855146518782114,233
462,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.041666666666666664,0.0,0.6633243759288809,233
463,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.625,0.6787551892030776,0.9178106965280581,233
464,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.1111111111111111,0.03930104697682115,0.7616946752081448,233
465,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.045454545454545456,0.0,0.7028611451781662,233
466,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.047619047619047616,0.0,0.6762473884848849,233
467,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.05,0.05629715757507138,0.7512427561036374,233
468,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.041666666666666664,0.0,0.6108698290632626,233
469,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
","If someone sneezes with it, it takes about 10 feet before it drops to the ground and is no longer airborne.” ",0.06976744186046512,0.030444409206091413,0.7240478000750297,233
470,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.07692307692307693,0.0,0.5076683465139974,557
471,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.04,0.0,0.4193944338166757,557
472,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.03333333333333333,0.0,0.7353670516252342,557
473,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.06666666666666667,0.03536301593108155,0.7248647610367561,557
474,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.8947368421052632,0.9999999999999999,0.9999999688488725,557
475,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.07407407407407407,0.08768681980142445,0.7772425067621558,557
476,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.037037037037037035,0.0,0.7244506412994516,557
477,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.17391304347826086,0.17738061028646873,0.8222917278761522,557
478,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.03333333333333333,0.0,0.6832133262724766,557
479,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
",“If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.” ,0.04,0.020104331752086355,0.6905015055974077,557
480,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.05263157894736842,0.0,0.43586378049612157,255
481,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.058823529411764705,0.0,0.3649685177858122,255
482,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.09523809523809523,0.0,0.6775252683543648,255
483,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.0,0.0,0.6463404182831257,255
484,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.07692307692307693,0.08768681980142445,0.7772425067621558,255
485,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.9090909090909091,0.9999999999999999,1.000000065524611,255
486,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.05263157894736842,0.0,0.6802108578551737,255
487,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.05555555555555555,0.0,0.8033813432349076,255
488,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.045454545454545456,0.0,0.6195245360392166,255
489,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
",On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.” ,0.023255813953488372,0.0,0.6493796794582272,255
490,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.05555555555555555,0.0,0.5989766670364614,220
491,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.0625,0.0,0.5094459224285828,220
492,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.047619047619047616,0.05355095314996731,0.7071498353989796,220
493,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.0,0.0,0.6428694881400306,220
494,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.038461538461538464,0.0,0.7244506412994516,220
495,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.05263157894736842,0.0,0.6802108578551737,220
496,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.9,1.0000000000000002,0.9999999434548574,220
497,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.058823529411764705,0.05629715757507138,0.7039751841360148,220
498,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.15789473684210525,0.12636373966504363,0.8314750899377427,220
499,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
",Drinking warm water is effective for all viruses. Try not to drink liquids with ice.” ,0.023809523809523808,0.030444409206091413,0.6822616716808073,220
500,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.047619047619047616,0.0,0.5880245448124346,319
501,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.05263157894736842,0.0,0.507160753518447,319
502,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.041666666666666664,0.0,0.6349524525773997,319
503,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.0,0.0,0.5759582364375159,319
504,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.034482758620689655,0.0,0.6832133262724766,319
505,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.045454545454545456,0.0,0.6195245360392166,319
506,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.15789473684210525,0.12636373966504363,0.8314750899377427,319
507,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.05,0.0,0.6257839620634843,319
508,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.9230769230769231,1.0000000000000002,1.0000000287884312,319
509,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
",You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”  ,0.022222222222222223,0.0,0.626468387433764,319
510,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If you have a runny nose and sputum, you have a common cold, not Covid-19.
",THE SYMPTOM,0.0,0.0,0.5802701975555878,267
511,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Coronavirus pneumonia is a dry cough with no runny nose.
",THE SYMPTOM,0.0,0.0,0.5442300990023858,267
512,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"This new virus is not heat-resistant and will be killed by a temperature of just 26/27 degrees. It hates the Sun.
",THE SYMPTOM,0.0,0.0,0.37645673959641596,267
513,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If someone with the new coronavirus sneezes, it travels about 10 feet before it drops to the ground and is no longer airborne
",THE SYMPTOM,0.0,0.0,0.34203546820433767,267
514,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"If it drops on a metal surface it will live for at least 12 hours - so if you come into contact with any metal surface - wash your hands as soon as you can with a bacterial soap.
",THE SYMPTOM,0.0,0.0,0.28106435295774473,267
515,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"On fabric it can survive for 6-12 hours. normal laundry detergent will kill it.
",THE SYMPTOM,0.0,0.0,0.2521757984057664,267
516,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Drinking warm water is effective for all viruses. Try not to drink liquids with ice.
",THE SYMPTOM,0.0,0.0,0.32218941819319274,267
517,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"Wash your hands frequently as the virus can only live on your hands for 5-10 minutes.
",THE SYMPTOM,0.0,0.0,0.3214493248254499,267
518,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"You should also gargle as a prevention. A simple solution of salt in warm water will suffice.
",THE SYMPTOM,0.0,0.0,0.381910856450168,267
519,fullfact,https://fullfact.org/online/coronavirus-claims-symptoms-viral/,"The symptoms of Covid-19 are that it first infects the throat, so you’ll have a sore throat lasting 3 or 4 days. The virus then blends into nasal fluid that enters the trachea and then the lungs causing pneumonia. This takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing
",THE SYMPTOM,0.06060606060606061,0.12479481351004776,0.6150464784287097,267
520,fullfact,https://fullfact.org/health/young-people-severe-coronavirus-cork/,"There are four young people with no underlying illnesses in an intensive care unit in Cork due to Covid-19, who had all been taking anti-inflammatory drugs.
",empty,0.0,0.0,0,326
521,fullfact,https://fullfact.org/health/young-people-severe-coronavirus-cork/,"A medical alert says to stop the use of anti-inflammatories for pain or high temperatures.
",empty,0.0,0.0,0,326
522,fullfact,https://fullfact.org/health/satellites-wuhan-sulphur-dioxide-coronavirus/,"Satellite images showing high levels of sulphur dioxide above China are possible evidence of mass cremations of people who have died from coronavirus.
",“Chilling satellite pics ‘show extent of corpse burning in Wuhan’”,0.07692307692307693,0.048514441569032465,0.6960544207249375,462
523,fullfact,https://fullfact.org/health/satellites-wuhan-sulphur-dioxide-coronavirus/,"Satellite images showing high levels of sulphur dioxide above China are possible evidence of mass cremations of people who have died from coronavirus.
",“Coronavirus satellite image: Does THIS image show REAL scale of virus cremations?”,0.2,0.25535771003198476,0.7876832727626979,469
524,fullfact,https://fullfact.org/health/children-can-get-coronavirus/,"Children can’t get the new coronavirus.
",empty,0.0,0.0,0,326
525,fullfact,https://fullfact.org/health/can-animals-catch-coronavirus-from-humans/,"Covid-19 can be transmitted between humans and pets.
",empty,0.0,0.0,0,326
526,fullfact,https://fullfact.org/health/coronavirus-hand-sanitiser/,"Hand sanitiser is effective against Covid-19.
",empty,0.0,0.0,0,326
527,fullfact,https://fullfact.org/health/coronavirus-rash/,"Rashes are a symptom of the new coronavirus.
",empty,0.0,0.0,0,326
528,fullfact,https://fullfact.org/health/coronavirus-catch-twice/,"Some recovered Covid-19 patients catch the disease again
",empty,0.0,0.0,0,326
529,fullfact,https://fullfact.org/online/video-supposedly-showing-covid-19-patients-st-marys-hospital-london-was-actually-filmed-madrid/,"A video shows overcrowding in St Mary’s Hospital, London and Covid-19 patients lying on the floor in corridors.
",empty,0.0,0.0,0,326
530,fullfact,https://fullfact.org/online/st-marys-video-bodies-ecuador/,"A video showing body bags lying on the floor of various rooms inside a hospital was filmed in St Mary’s Hospital, London.
",empty,0.0,0.0,0,326
531,fullfact,https://fullfact.org/health/viral-voice-message-ambulance-trust/,"A voice recording on WhatsApp claims there will be 900 deaths a day at the peak of the new coronavirus outbreak, one third will be children with no underlying health conditions, ambulances won’t be sent to people struggling to breathe, and all ice rinks are now being used as mortuaries.
",empty,0.0,0.0,0,326
532,fullfact,https://fullfact.org/online/false-post-boris-johnson-hospital-official-secrets/,"The Prime Minister may not have had Covid-19 and when he was admitted to hospital staff were asked to sign the Official Secrets Act and two who refused were dismissed.
",empty,0.0,0.0,0,326
533,fullfact,https://fullfact.org/health/ons-2020-covid-death-totals/,"There were fewer deaths recorded in the first 15 weeks of 2020 than in the first 15 weeks of 2018.
",empty,0.0,0.0,0,326
534,fullfact,https://fullfact.org/online/not-jennifer-saunders/,"A Facebook post defending the government’s role in current NHS equipment shortages was written by Jennifer Saunders.
",empty,0.0,0.0,0,326
535,fullfact,https://fullfact.org/online/tasuku-honjo-coronavirus/,"Professor Dr Tasuku Honjo, caused a sensation today in the media by saying that the corona virus is not natural.
",empty,0.0,0.0,0,326
536,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"Captain Tom and his charity walk has raised 15.5 million with over 750,000 people donating.
","Captain Tom and his charity walk has raised 15.5 million with over 750,000 people donating",0.9090909090909091,1.0000000000000002,1.000000011582248,208
537,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"For every donation the charity organisers take 1.98% off the fee plus 20p per each donation.
","Captain Tom and his charity walk has raised 15.5 million with over 750,000 people donating",0.09523809523809523,0.04416443453527435,0.6535578374756861,208
538,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"If you request gift aid, the charity organisers take 5% of the gift aid before passing it on.
","Captain Tom and his charity walk has raised 15.5 million with over 750,000 people donating",0.047619047619047616,0.04416443453527435,0.680184135640512,208
539,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"The charity organisers on JustGiving are called Maytrix. The people who own or set up Maytrix are Captain Tom’s daughter and son in law.
","Captain Tom and his charity walk has raised 15.5 million with over 750,000 people donating",0.19047619047619047,0.18677053629508622,0.698741046287862,208
540,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"Captain Tom and his charity walk has raised 15.5 million with over 750,000 people donating.
",for every donation the charity organisers take 1.98% off the fee plus 20p per each donation,0.1,0.04416443453527435,0.6535579208335356,327
541,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"For every donation the charity organisers take 1.98% off the fee plus 20p per each donation.
",for every donation the charity organisers take 1.98% off the fee plus 20p per each donation,0.8461538461538461,1.0,1.0000000377821154,327
542,fullfact,https://fullfact.org/online/captain-tom-maytrix-group/,"If you request gift aid, the charity organisers take 5% of the gift aid before passing it on.
",for every donation the charity organisers take 1.98% off the fee plus 20p per each donation,0.21052631578947367,0.13184888076608317,0.7030810963620592,327
